标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9,能力标签,交易价格1,需求价格备选,参与交稿,字段8_link,字段9_link,字段3,字段4,字段5,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14,字段15,字段16,字段17,字段18,字段19,交易价格备选,设计师1,设计师2,设计师3,设计师4,设计师5,设计师6,设计师7,设计师8,设计师9,设计师10,字段6,需求者,赏金总额1,交易总�����额,年份
【LOGO设计】注册商标设计,,2087人,50人,¥500,圆满完成,,o5b211144b5d9e,月之门，3个字的商标设计。要求：月之门的图形设计，配合中英文组合商标。汉字“月之门”演绎，可以带月亮的图形元素，设计可单独注册。英文“moondoor”做字形设计，配合汉字演绎组合，设计可单独注册。图形汉字英文可以单独申请商标，尽量考虑到使用情况，可以横竖多种组合排列。用于类别：医药消毒产品、清洁用品、家居用品,2022-05-30,2022.06.25,任务编号：998443,500.0,,,雨夜设计工作室,,,,,工作室,一品,68分,,,,,高端logo设计,"￥1500
            /起",包装设计,"￥3000
            /起",VI设计,"￥8888
            /起",,,,,,,,,,,,,LOGO设计,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【展台设计】虾香辣酱移动餐车设计,,3523人,28人,"¥1,500",圆满完成,,cdzh56,一、项目介绍：项目是手工现钞的辣酱，售卖形式是使用移动餐车，在城市的各大夜市摆摊经营，餐车是用不锈钢定制，带轮子，可移动，台面尺寸（长宽高）是：2000800800，餐车四个角落立柱支撑棚顶，棚顶高2米（参考附件图片的样式）二、品牌名字：品牌：豪侠传品类：虾油拌饭酱三、车身口号：1、手工现炒，没添加剂！2、手工现炒，肉占一半！3、手工现炒没添加剂，虾香味道肉占一般！4、手工现炒没添加剂，虾香味道独此一家！四、设计要求：1、外观：围绕餐车做外观的包装设计，要求是足够醒目，摆在夜市里，即便是身处中间，也要具有强烈的辨识度，让人在远处就能有明显的看到，被吸引过来！（餐车图片仅供参考，为了更好的展示效果，可以单独设计餐车效果！）2、口号：选择长短两种口号展示模板，从前面四组口号里，各挑选一句呈现，要求也是一目了然！3、版权：要求原创作品，如果设计作品涉及到颜色，字体等侵权行为，将由设计方承担相关侵权责任,2022-05-30,2022.07.06,任务编号：998334,1500.0,,,奇墨设计,,,,,工作室,四品,38分,,,,,新年贺卡设计,"￥500
            /件",宣传折页设计,"￥500
            /件",网页美化,￥1000,字体设计,100,产品包装设计,"￥1000
            /件",海报设计,"￥500
            /件",企业/产品宣传册,"￥150
            /件",企业VIS设计,15000,企业标志设计,"￥1500
            /件",展台设计,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】农产品外包装设计,,2371人,4人,¥600,圆满完成,,k6758****89,外包装需要突出农产品的文化及营养成分，区别其他同类产品，产品大部分相同，只需产品外观图形换一个。附件太大，无法上传，请加微信。选中之后，源文件发给我，版权归我。,2022-05-30,2022.06.25,任务编号：998330,600.0,,,灵智广告设计,,,,,企业,六品,79分,,,,,,,,,,,,,,,,,,,,,,,包装设计,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】清湖美汀+拼音+图形商标设计,,2371人,50人,¥500,圆满完成,,鸿名杜,主要是指餐饮+住宿+休闲娱乐山庄的形象标志，也做农副产品的商标。主要体现天然合一，原生态。可以参考附件图形进行升级设计。,2022-05-29,2022.06.25,任务编号：998267,500.0,,,吾艺方舟品牌设计官方旗舰店,,,,,企业,三品,59分,总 110 次中标，交易总金额,￥1.32万,,,吾艺方舟/企业文化墙设计,"￥299
            /起",吾艺方舟/品牌广告设计,"￥299
            /起",吾艺方舟/品牌画册设计,"￥299
            /起",吾艺方舟/产品包装设计,"￥899
            /起",吾艺方舟/VI视觉设计,"￥1899
            /起",吾艺方舟/品牌LOGO设计,"￥899
            /起",,,,,,,LOGO设计,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】0715LOGO设计,,2556人,58人,¥500,圆满完成,,绿购橙子,一家互联网公司 咨讯、交流、创业、文旅平台 远景：0715 ，连接美好生活！logo须由数字  “0715”和文字“连接美好生活 ”组成,2022-05-28,2023.01.25,任务编号：998198,500.0,,,吾艺方舟品牌设计官方旗舰店,,,,,企业,三品,59分,总 110 次中标，交易总金额,￥1.32万,,,吾艺方舟/企业文化墙设计,"￥299
            /起",吾艺方舟/品牌广告设计,"￥299
            /起",吾艺方舟/品牌画册设计,"￥299
            /起",吾艺方舟/产品包装设计,"￥899
            /起",吾艺方舟/VI视觉设计,"￥1899
            /起",吾艺方舟/品牌LOGO设计,"￥899
            /起",,,,,,,LOGO设计,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】厨具行业注册商标设计,,3512人,66人,¥600,圆满完成,,xiujie202,商标设计商标：zomb 中邦行业：厨具行业要求有铲的形象融入“中”字，简洁时尚高端，图形的不能太过于复杂，新中式厨具备注：该logo作注册商标用途，如商标注册不通过，需协助修改至通过为止。,2022-05-28,2022.09.29,任务编号：998152,600.0,,,阿甘设计,,,,,工作室,七品,38分,,,,,LOGO设计,价格面议,,,,,,,,,,,,,,,,,LOGO设计,,,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】保健品包装盒+插图设计,,4364人,12人,"¥2,000",圆满完成,,yinyuecc,设计需求：1、包装盒插画设计（要求原创，有具体的主题）2、包装盒外观设计，结合插画备注：包装盒不需要设计盒型和材质，只需要按文档要求设计一幅插画，作为底纹运用在包装盒上，设计需求文档不方便公开，麻烦加我QQ发送。,2022-05-27,2022.06.26,任务编号：998131,2000.0,,,混沌品牌策划,,,,,企业,四品,66分,总 12 次中标，交易总金额,￥6621.48,,,,,,,,,,,,,,,,,,,,,包装设计,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【主图设计】画一个车灯+动物，加机械元素的卡通图片,,1178人,4人,¥300,圆满完成,,o6035****10057,"我们卖车灯的，下面的图片是我们竞品的包装设计图，画一款动物+汽车元素+车灯元素的卡通形象的图片。我们的包装是上下10cm，左右11cm注意的点：1，眼睛（车灯）上面，有个汽车的造型来的，这个要有。2，不要和人家的雷同。我们也会有一系列需求，效果好后期长期合作。搜索复制< iframe src="""">< /iframe>",2022-05-27,2022.06.09,任务编号：998035,300.0,,,誉冠设计,,,,,企业,四品,66分,总 48 次中标，交易总金额,￥4.67万,,,专业包装设计,价格面议,专业排版设计,价格面议,专业vi设计,价格面议,专业海报设计,价格面议,专业宣传册设计,价格面议,logo设计,价格面议,,,,,,,主图设计,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【卡通形象设计】金庸人物卡通图征集,,3201人,10人,"¥2,500",圆满完成,,k6432****40,"项目：金庸人物卡通图征集称呼：许先生需求: 1、三个金庸人物的卡通图设计2、选定人物萧峰、韦小宝、东方不败3、尺寸要求1000x1000像素4、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任; 5、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品。预算: 2500起",2022-05-26,2022.06.18,任务编号：997794,2500.0,,,风雨创意设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卡通形象设计,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】设计网页标志,,2244人,40人,¥500,圆满完成,,antpedia,标志的名称：细分龙头   标志的意义：指在某一类产品中最好的、最受欢迎的产品和品牌需要有龙头标杆的元素和意义，金色为主，抢眼一些该标志将出现在附件所示的位置：1、品牌logo出现的地方，附件12、产品名称右侧，附件13、同类产品右侧，包裹住龙头产品出现，见附件2,2022-05-25,2022.08.05,任务编号：997662,500.0,,,盲点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【画册设计】企业的宣传画册需要设计得高端大气国际范,,3258人,7人,"¥1,480",圆满完成,,磐石旗厦门,企业的宣传画册需要设计得高端、大气、国际范，能让合作者眼前一亮。宣传画册有20P以上应可把我提供的信息展现出来；千万不要超过30P（数量满20p以上即可，内容量就附件文档中那么多，设计师自行安排设计排版）。因为公司处于水果行业，所以还希望与水果行业特性相符，活泼、灵动一些。有意报名参加悬赏的设计师，用我方提供的资料设计3-4页样稿（自己觉得最具代表的），后续中标威客再配合完成剩余全部内容的设计排版。为了使得宣传画册的设计效果好，设计师需要自己补充些好看图片的，鼓励根据需要主动补充——千万不要侵权（侵权的后果自负）。,2022-05-24,2022.06.19,任务编号：997527,1480.0,,,欣然广告设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,画册设计,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】律师事务所logo设计,,1268人,25人,¥500,圆满完成,,称君心意XtQxZ,以“律心涌动，护航乡村”为主题，设计一个图形logo，要求突出律师严谨且为乡村服务的属性特征，不要天平，法槌，法院，法官，卷发等过于具象的元素！！！,2022-05-24,2022.05.29,任务编号：997482,500.0,,,龙蛇映像,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】可用于T恤衫、口罩、帆布包等物品的图案设计,,1197人,7人,¥500,圆满完成,,sx贺猫,1、要求原创；2、以“锦鲤”为主题，设计一款图案，可以用于T恤衫、口罩、帆布包等物品上面；3、有中国传统水墨画的感觉，写意、灵动；4、锦鲤不要太细节，取动感；5、背景适当留白，纯净的感觉；6、锦鲤全部为红色或橙色系；7、锦鲤数尾，排布要适当。,2022-05-24,2023.01.27,任务编号：997487,500.0,,,吾艺方舟品牌设计官方旗舰店,,,,,企业,三品,59分,总 110 次中标，交易总金额,￥1.32万,,,吾艺方舟/企业文化墙设计,"￥299
            /起",吾艺方舟/品牌广告设计,"￥299
            /起",吾艺方舟/品牌画册设计,"￥299
            /起",吾艺方舟/产品包装设计,"￥899
            /起",吾艺方舟/VI视觉设计,"￥1899
            /起",吾艺方舟/品牌LOGO设计,"￥899
            /起",,,,,,,包装设计,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】设计公司注册的商标logo,,2415人,47人,¥500,圆满完成,,o62872f4529ef6,简单大方 干净明了 简单易懂 围绕米响或者米响科技设计商标图案,2022-05-23,2022.06.18,任务编号：997355,500.0,,,吾艺方舟品牌设计官方旗舰店,,,,,企业,三品,59分,总 110 次中标，交易总金额,￥1.32万,,,吾艺方舟/企业文化墙设计,"￥299
            /起",吾艺方舟/品牌广告设计,"￥299
            /起",吾艺方舟/品牌画册设计,"￥299
            /起",吾艺方舟/产品包装设计,"￥899
            /起",吾艺方舟/VI视觉设计,"￥1899
            /起",吾艺方舟/品牌LOGO设计,"￥899
            /起",,,,,,,LOGO设计,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】广西雅宸科美生物科技有限公司LOGO设计,,1371人,37人,¥500,圆满完成,,o5fd2ffeb8cd1a,美容行业：LOGO看上去简单大气象征美,2022-05-23,2022.06.05,任务编号：997340,500.0,,,通达广告,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】大家好，我要设计一个产品logo,,2614人,65人,¥500,圆满完成,,适度夸张,用这组英文去设计HAPPY LUNCH不要图形，要求用其它字体或自己创作的字体，字体不能侵权。主要用在盖子上使用的logo。,2022-05-21,2022.05.31,任务编号：997174,500.0,,,侠道视觉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】礼品服务和文化创意公司logo设计,,5024人,71人,¥500,圆满完成,,k3712****00,深圳京喜文创发展有限公司是一家从事礼品服务的企业，主要业务方向是给有一定规模的企业，尤其是互联网企业提供员工福利礼品和商务礼品的服务和设计，现针对经营方向和行业特点需要设计一个公司logo，谢谢大家！京喜文创/京喜礼品,2022-05-21,2022.06.02,任务编号：997118,500.0,,,海旭设计,,,,,个人,二品,50分,,,,,室内设计（公寓）,价格面议,室内外装饰设计,价格面议,LOGO设计,价格面议,,,,,,,,,,,,,LOGO设计,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】商标设计：花蕾夫人,,2241人,47人,¥500,圆满完成,,o622782accd510,"副标题：含苞为爱绽放

花蕾～爱心～女王皇冠三元素的艺术组合",2022-05-21,2022.06.07,任务编号：997102,500.0,,,名潮设计,,,,,工作室,五品,45分,总 21 次中标，交易总金额,￥4315.69,,,卡通形象设计,"￥1500
            /起",产品外观设计,"￥1200
            /起",宣传海报设计,"￥500
            /起",产品包装设计,"￥1000
            /起",品牌VI设计,"￥5000
            /套",LOGO设计,"￥1000
            /起",,,,,,,LOGO设计,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【标签设计】防腐剂标签设计,,1674人,14人,¥360,圆满完成,,叶摩拉RPXFL,"现先设计一款针对于胶水、农药、各类乳胶漆、水性涂料，印刷油墨、胶黏剂、纺织、皮革、水处理、汽车护理、润滑油、电镀、金属加工等行业的杀菌防腐剂，标签尺寸为19cm x16cm.设计要求：1、 简洁、亮眼、大气。2、 有视觉冲击力，醒目易识别，突出品牌元素。3、 能突出产品名称。4、 品牌意识要强，能给客户传递高端产品的感觉，色彩运用明快，有新意，与包装壶（桶）颜色相呼应，与产品特性相吻合，视觉冲击力强。5、 适当添加一些化学素材元素在背景。6、 添加一点图标素材小心轻放（易碎品）、向上、防潮、防晒（四个图标可以尺寸小一点）。7、设计师有自己的想法也可自行选择设计风格，最好能在发的风格参考案例基础上做点突破和放开构思，风格、排版等要体现出差异化。8、附上创意说明。知识产权说明：1、所设计的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;更多具体设计要求见附件，中标作品需提供源文件，补充：产品资料是产品的所有内容的完整介绍资料，产品标签的文案内容以产品文案内容为准。设计的产品一共有100个系列，先做一个主版，然后那个产品的一系列的产品做延伸（只改变色调和文案内容，但不改变版面整体的风格），每个系列的产品都以此类推，我们公司诚意寻求长期合作的靠谱设计供应商，有意者可联系谢谢，非诚勿扰。",2022-05-20,2022.08.14,任务编号：997088,360.0,,,广杨工作室,,,,,个人,四品,37分,,,,,,,,,,,,,,,,,,,,,,,标签设计,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】互联网公司logo设计,,1616人,42人,¥500,圆满完成,,mf186****1160,"互联网公司logo设计名称：至同道研  知识产权说明：1、所提交的作品为原创，为第一次发布，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有法律责任;2、中标的作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用;设计者不得再向其他任何地方使用该设计作品;",2022-05-19,2022.07.03,任务编号：996889,500.0,,,侠道视觉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】定制家居品牌logo设计,,2611人,56人,¥500,圆满完成,,o62851feeb66ad,名字:昕鹊 昕:黎明，太阳即将升起的意思鹊:鸟类，喜鹊，报喜 品牌类型:中高端全屋定制、家居行业品牌，主打互联网渠道。设计要求:图标+名字字体设计(单中文名或中文拼音结合均可)，重点是图标设计!风格尽量简约现代，方便延展运用。色彩搭配不限。,2022-05-19,2022.06.10,任务编号：996784,500.0,,,无是无非设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】覆膜式包装设计,,901人,3人,¥500,圆满完成,,高安日日想,1、logo已有，开发高档包装。2、覆膜式外包装3、要求设计者为原创，设计采用后，未侵犯他人权益，如有侵权由设计者承担所有责任。4、我方支付设计费用，即拥有该产品设计成果的知识产权，包括著作权，使用权和发布权，有权对设计作品进行修改，组合和应用，设计者不得再向第三方使用。5、产品为系列产品可以依据选中的产品包装研发同类产品包装。6、产品为豆制品腐竹的包装设计，腐竹款式有泡发腐竹、糖腐竹、腐竹豆皮等。7、依据发的图片设计也可以按照你的想法设计，选中则可以为系列产品的后续合作方。,2022-05-19,2022.06.16,任务编号：996856,500.0,,,地平线广告设计工作室,,,,,企业,四品,47分,,,,,LOGO设计,"￥600
            /起",产品3D建模,"￥1000
            /起",海报宣传设计,"￥500
            /起",微信小程序开发,"￥6000
            /起",产品包装设计,"￥1500
            /起",手绘插画设计,"￥800
            /起",画册设计,"￥1500
            /起",品牌VI设计,"￥2000
            /起",,,包装设计,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】苦荞片包装设计,,1709人,12人,¥500,圆满完成,,o5dde7b4ee8c53,基本信息见附件要求：1、不要原来的明星图像2、全色包装（没有透明窗口，不想让用户看到里面的产品）3、规格：高37cm，宽28.5cm4、受众群体：10-35岁男女群体5、自由发挥，不限形式6、需要psd格式的，请发请求到邮件488770@qq.com,2022-05-18,2022.12.29,任务编号：996767,500.0,,,誉冠设计,,,,,企业,四品,66分,总 48 次中标，交易总金额,￥4.67万,,,专业包装设计,价格面议,专业排版设计,价格面议,专业vi设计,价格面议,专业海报设计,价格面议,专业宣传册设计,价格面议,logo设计,价格面议,,,,,,,包装设计,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】公司LOGO设计,,1814人,40人,¥500,圆满完成,,globalpromises,"我司中文名字：山东珩儒国际贸易有限公司    英文名字：SHANDONG HENGRU INTERNATIONAL TRADE CO.,LTD.主要做食品进口和国内销售业务，现在需要设计一个LOGO 。",2022-05-18,2022.06.09,任务编号：996730,500.0,,,诸侯视觉,,,,,工作室,一品,145分,,,,,诸侯视觉logo标志设计,"￥500
            /次",商城全店装修5000,￥5000,VI视觉DESIGN,"￥3000
            /日",,,,,,,,,,,,,LOGO设计,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】找牛人帮新品牌设计一个护理保健产品的LOGO,,8704人,135人,"¥1,200",圆满完成,,mf139****5552,图形加文字logo设计，文字为“足泊氏”和“ZUBOSHI”，是做足部护肤和保健相关的产品，希望时尚美观识别度高有记忆点作品必须为原创，可注册,2022-05-17,2022.06.01,任务编号：996568,1200.0,,,风雨创意设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】电子科技公司logo设计,,4317人,108人,¥600,圆满完成,,o59602bb2cf4f0,logo英文全大写 LOTRON  电子科技公司，需要简洁大气，不要过多色彩或小清新。,2022-05-17,2022.06.04,任务编号：996482,600.0,,,映皓设计,,,,,个人,九品,37分,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】京玉茶LOGO设计,,1256人,23人,¥800,圆满完成,,南京德胜文化,京玉茶LOGO：     名称：京玉     行业：茶叶，农副产品茶叶类目：龙井茶    要求：有山，有水   有茶叶（茶业：一芽一叶）   突出手工炒制   与茶叶与手工相结合。   有灵性 不允许电话联系,2022-05-17,2022.05.22,任务编号：996463,800.0,,,dbl_tomorrow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】铸梦空间文化传媒Logo设计,,1665人,54人,¥800,圆满完成,,南京德胜文化,铸梦空间LOGO       公司名称：铸梦空间    行业：影视文化传媒     要求：要有行业辨识性   亲和力  有创新     创作题材不限投稿就行，不用电话联系,2022-05-17,2022.06.04,任务编号：996462,800.0,,,凡人设计工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】设计芳晖+图形LOGO,,1049人,33人,¥500,圆满完成,,边缘BianYuan,"1.设计一个商标，文字+图形：文字是：芳晖。2.要求适合做助学慈善基金。3.图形+文字，能体现“谁言寸草心，报得三春晖”的精神内涵。4.商标设计优秀者可沟通长期合作，成为战略合作伙伴。知识产权说明：1、所设计的作品为原创，未侵犯他人的著作权，如有侵犯他人著作权，由设计者承担所有责任；2、中标的设计作品，我方支付设计制作费，即拥有该作品的知识产权，包括著作权,使用权和发布权等,有权对设计作品进行修改,组合和应用。",2022-05-16,2022.05.28,任务编号：996366,500.0,,,造热文化传播,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】城市logo设计,,1682人,25人,¥500,圆满完成,,a4060****5,管阳简介：位于福鼎市西北部，地处闽浙边界三市（福鼎，柘荣，泰顺）交汇点。地域面积197.22平方公里，境内地势处在高山地带，有大小山峰144座，其中千米山峰有王府山，梨头峙，东山，牛舍尖等四座，以王府山最高，海拔1113.6米，大部分行政村处在海拔600米左右。福鼎高山白茶特产,2022-05-16,2022.10.02,任务编号：996311,500.0,,,恒犇设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】高端窗帘布艺品牌LOGO设计,,2962人,61人,¥600,圆满完成,,威勒尼3cTjL,"公司主要经营窗帘布艺，现在打造一新品牌，窗帘软装布艺品牌LOGO定制设计1、品牌名称：旌朴 kinpure2、字体、字形、摆放、组合、色彩 3、简约大气，高级上档次，视觉舒适4、创意自拟，选择最优眼缘的那个5、可以参照同行，比如京东 、天猫的窗帘布艺品牌风格，要求原创，切忌剽窃6、 可以呈现“旌朴布艺”和“旌朴窗帘”这几个字的整体布置摆放效果搜索复制< iframe src="""">< /iframe>",2022-05-15,2023.12.23,任务编号：996204,600.0,,,威尔维森（西南）官方旗舰店,,,,,企业,三品,45分,,,,,LOGO设计,"￥100
            /起",VI系统设计,"￥100
            /起",宣传画册设计,"￥100
            /起",产品包装设计,"￥100
            /起",展厅墙面设计,"￥100
            /起",吉祥物IP设计,"￥100
            /起",海报展架设计,"￥100
            /起",3D效果设计,"￥100
            /起",品牌创意设计,"￥100
            /起",LOGO设计,,,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】得山商标LOGO设计,,6559人,87人,¥500,圆满完成,,称君心意93EyQ,"公司起名黄山市得山文旅发展有限公司，得山起意：依山而立，行有所得。得：会意。金文字形,右边是“贝”(财货)加“手”,左边是“彳”,表示行有所得。手里拿着财货,自然是有所得。本义:得到,获得，收获,心得；山：象形。甲骨文和金文字形,象山峰并立的形状。，本义：大，巨大，雄伟；公司主营：餐饮，咖啡(重点经营产业，土特产；设计思路：这个LOGO设计简约线条型，如附件108风格；附件128是名字，为企业招牌字体，也可以作为象形设计思路。",2022-05-15,2023.08.27,任务编号：996189,500.0,,,唯美意境,,,,,工作室,五品,39分,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】红木家具品牌logo设计,,1210人,38人,¥500,圆满完成,,o60ab3c169c32d,"红木家具品牌“君德轩“，要求简约大气，有较强的行业识别度。
能体现出君子行事的品德",2022-05-15,2022.05.30,任务编号：996134,500.0,,,吾艺方舟品牌设计官方旗舰店,,,,,企业,三品,59分,总 110 次中标，交易总金额,￥1.32万,,,吾艺方舟/企业文化墙设计,"￥299
            /起",吾艺方舟/品牌广告设计,"￥299
            /起",吾艺方舟/品牌画册设计,"￥299
            /起",吾艺方舟/产品包装设计,"￥899
            /起",吾艺方舟/VI视觉设计,"￥1899
            /起",吾艺方舟/品牌LOGO设计,"￥899
            /起",,,,,,,LOGO设计,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】盒装臭豆腐包装设计,,1403人,12人,¥500,圆满完成,,夜夜流萤,设计产品尺寸：臭豆腐封膜尺寸（长14.5cm、宽12.64cm）产品定位：。纯植物制卤，老上海传统工艺，闻着臭，吃着香，老上海味道等词。可设计入包装内。设计需求：1.     产品固定品名：老上海臭豆腐2.     风格首要目标体现“老上海”！有几种建议方向可选，不限定风格自由发挥：①精致、高端风格；②黑白漫画风格；③设计师们若有更好的方案亦可。附件：1.     公司商标vi文件2.     臭豆腐尺寸ai3.     产品配料表文字4.      臭豆腐盒子照片,2022-05-15,2022.06.03,任务编号：996117,500.0,,,恒犇设计,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,包装设计,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】党建线上平台logo设计,,3793人,73人,"¥2,000",圆满完成,,o627f9c3fadb6e,党建线上平台logo设计，具体需求请点击附件WORD文档查看。,2022-05-14,2022.05.21,任务编号：996098,2000.0,,,联盟创意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【包装设计】包装设计《岭阅》商标,,5143人,29人,"¥3,600",圆满完成,,未来还没来,商标《岭阅》    高端  高端。简约不简单的。  酱香型白酒。需包装设计，不是商标设计。商标名称：岭阅，白酒行业，要求：原创设计版权归我方所有商标解读；岭代表山                  阅代表欣赏                  人生的每一个阶段,2022-05-14,2022.06.18,任务编号：996079,3600.0,,,liudaniel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,包装设计,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
【LOGO设计】迅鹿救援队logo设计,,1278人,34人,¥500,圆满完成,,o627f****82581,临海市迅鹿应急救援队有由浙江安迅应急救援科技有限公司创建，隶属临海市应急管理局，目前共有20名队员。这是一支快速响应，综合性能力较强的队伍，目的是成为临海市应急联动处置的有效补充力量和后备队伍，促进公益救援文化传播，在服务临海经济社会发展大局，保护群众生命健康，促进社会和谐文明进步中发挥重要作用。临海市迅鹿应急救援队的成员拥有丰富的道路救援经验，我们将建立和推动临海民间救援体系的发展为已任，参与道路交通事故和突发事故救援行动，成为一支有凝聚力，有战斗力，有公信力的救援队伍。,2022-05-14,2022.06.18,任务编号：996067,500.0,,,集合品牌创意,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOGO设计,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022
