标题,标题链接,查看数,参与数,需求价格,状态,任务类型,需求方,需求文本,发布时间,完成时间,任务编号,交易价格,工作周期,设计师地点,设计师,字段1_link,详情标题,字段1,字段1_link1,设计师类型,设计师等级,设计师信用,交易总次数,交易总金额,详情标题1,字段2,服务1,价格1,服务2,价格2,服务3,价格3,服务4,价格4,服务5,价格5,服务6,价格6,服务7,价格7,服务8,价格8,服务9,价格9
【效果图设计】套房效果图制作,https://task.epwk.com/693427/,1290人,15人,¥500,圆满完成,效果图设计,dong31528,套房简单装修，现代简约风格；出个效果图（两个次卧可以不做）和一个灯位图以及装修预算单,2018-12-16,2018.12.23,任务编号：693427,500.0,"3天,3天,2天,3天,6天,5天,3天,5天,6天,5天,5天","四川省-成都市-青白江区,陕西省-西安市-雁塔区,湖北省-荆州市-松滋市,江苏省-常州市-武进区,广东省-珠海市-香洲区,江苏省-镇江市-京口区,浙江省-金华市-磐安县,广东省-广州市-番禺区,江苏省-常州市-天宁区,江苏省-连云港市-新浦区,浙江省-金华市-婺城区",微信hzj19951215,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】二层楼的小培训班空间布局设计,https://task.epwk.com/691382/,1722人,8人,¥100,圆满完成,施工图设计,o5b06bdc71e610,这是毛坯房，店面总体呈深长形，柱子多。毛坯有两个门，一个大一点和一个小一点，详情见附件，不清楚的地方可联系我注意：一楼的楼层有点高，楼梯可能要转两次弯。儿童场所，楼梯避免太陡峭,2018-12-10,2018.12.14,任务编号：691382,100.0,"1天,3天,1天,1天,1天,2天,4天,7天","福建省-厦门市,辽宁省-沈阳市,北京市-北京市-朝阳区,湖南省-长沙市-岳麓区,山东省-烟台市-福山区,贵州省-贵阳市-乌当区,浙江省-金华市-婺城区,江苏省-盐城市-射阳县",走心建筑设计,https://shop.epwk.com/78dljmx4l5lx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】两天出办公室装修效果图和施工图,https://task.epwk.com/690871/,1497人,4人,"¥1,500",圆满完成,效果图设计,sxcsjr,[急]【两天出方案效果图施工图】200平方米办公空间需求设计，包含设计施工图、效果图！设计要求：1、设计风格：大气、简约、商务;2、空间功能布置：⑴放公司logo的门面（核心）；⑵ 放6台42寸液晶的电子屏（核心，领导参观展示公司数据）；⑶ 20人开会的会议室；⑷ 1间财务室和1间经理办公室，剩下的工位;3、设计要求：1、提交施工图！2、提供漫游/效果图等展示效果图4、详细设计图纸可与雇主取得联系。广告商勿扰，谢谢,2018-12-09,2018.12.17,任务编号：690871,1500.0,"7天,3天,15天","贵州省-贵阳市-乌当区,福建省-厦门市,四川省-成都市",GX设计工作室,https://shop.epwk.com/p05qj7zpydev/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【新房装修】橱柜效果图设计,https://task.epwk.com/690308/,2401人,6人,¥150,圆满完成,新房装修,舞醉,按照厨房的平面图出橱柜效果图，能看出大致效果就行，不需要多高清的图,2018-12-07,2018.12.14,任务编号：690308,150.0,"2天,1天,2天,2天,3天,3天","广东省-广州市,湖北省-荆州市-松滋市,广东省-珠海市,江苏省-镇江市-润州区,浙江省-金华市-婺城区,河北省-石家庄市-裕华区",凉风工作室,https://shop.epwk.com/9w56ewg6edv1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】装修效果图设计,https://task.epwk.com/690145/,1367人,1人,¥500,圆满完成,效果图设计,ts6521,求装修图纸 装修效果图 房间精简设计1.要求不做花哨的吊顶，客厅四周装筒灯2.主卫改衣帽间3有几处墙要拆除看附件24附件1 为开发商提供图纸照片5.山东东部小县城 装修预算10w。,2018-12-06,2018.12.12,任务编号：690145,500.0,1天,福建省-厦门市,厦门创啥艺术设计有限公司,https://shop.epwk.com/omdwk3x6wdrp/,厦门创啥艺术设计有限公司,出售服务,https://shop.epwk.com/omdwk3x6wdrp/chushou/,企业,七品,40分,,,厦门创啥艺术设计有限公司,,装修设计,价格面议,宣传册/单页/折页设计,价格面议,海报设计,价格面议,VI设计,价格面议,包装设计,价格面议,LOGO设计,价格面议,,,,,,
【效果图设计】室内效果图设计,https://task.epwk.com/686399/,1809人,35人,¥200,圆满完成,效果图设计,CATIA结构设变,室内设计效果图，实用面积61平，现代简约。,2018-11-27,2018.12.24,任务编号：686399,200.0,"7天,5天,200天,3天,3天,2天,3天,5天,2天,5天,1天,2天","上海市-市辖区,黑龙江省-牡丹江市-爱民区,广东省-广州市-海珠区,福建省-宁德市-古田县,河北省-石家庄市-赵县,辽宁省-盘锦市-兴隆台区,江苏省-常州市-武进区,四川省-绵阳市-涪城区,上海市-市辖区-浦东新区,福建省-漳州市-芗城区,重庆市-市辖区-渝北区,广东省-惠州市-惠城区",云水禅心设计小作坊,https://shop.epwk.com/0z5o49oy8njq/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【其他建筑设计】做一个建环专业（燃气方向）的课程设计,https://task.epwk.com/680174/,1575人,1人,¥800,圆满完成,其他建筑设计,不爱笑的猪,做一个建环专业（燃气方向）的课程设计。是个平常的作业，不是毕业设计。详细任务书加QQ,2018-11-09,2018.11.27,任务编号：680174,800.0,15天,河南省-郑州市-金水区,梧桐雨Prince,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【新房装修】简单的大单房装修效果图与施工图,https://task.epwk.com/677886/,3235人,2人,¥500,圆满完成,新房装修,笨小孩001,自用住房，农村的大单房，厨房、卫生间另外有专门的房间，只需设计卧房跟客厅，自己量了画了户型图跟简要的要求在里面，整体装修风格希望简洁实用，需要专业人士设计一下室内的效果图跟施工图，装修成本不宜太高，因为不常去住，意见仅供参考，设计师可以有自己的思路。,2018-11-04,2018.11.08,任务编号：677886,500.0,3天,云南省-昆明市-盘龙区,云宿,https://shop.epwk.com/m7d7w903p5q8/,云宿,出售服务,https://shop.epwk.com/m7d7w903p5q8/chushou/,工作室,九品,40分,,,云宿,,云宿设计工作室,100,,,,,,,,,,,,,,,,
【施工图设计】CAD平面制图,https://task.epwk.com/677678/,4208人,9人,¥200,圆满完成,施工图设计,o58b808593df5f,说明：因小区装修需要打印的装修布局图。按照原图适当修改画出来即可。1.主卧和阳台的墙拆掉，换成背靠背的柜子。2.阳台和客厅的墙拆掉3.卫生间左转角淋浴房，其他不变弄三张图，一张房屋基础结构图，一张布局图，一张拆墙图。,2018-11-03,2018.11.04,任务编号：677678,200.0,"1天,1天,3天,1天,1天,3天,2天,3天,7天","广东省-东莞市-东莞市,重庆市-市辖区-万州区,江苏省-常州市-天宁区,浙江省-宁波市-奉化市,福建省-厦门市,浙江省-嘉兴市-嘉善县,广东省-深圳市-福田区,河南省-信阳市-新　县,江苏省-盐城市-射阳县",木子生活,https://shop.epwk.com/m7d7w93pr5q8/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】CAD版的平面布置图制作,https://task.epwk.com/668999/,2169人,27人,¥500,圆满完成,效果图设计,arlen斌,利用CAD软件，根据我给出的pdf文件，按照上面的尺寸，绘画出CAD版的平面布置图,2018-10-11,2018.10.15,任务编号：668999,500.0,"2天,5天,5天,2天,2天,2天,2天,2天,100天,5天,2天","上海市-市辖区,湖北省-襄樊市,江苏省-南通市,河北省-保定市-新市区,河北省-保定市-涿州市,广东省-珠海市-香洲区,湖南省-长沙市-岳麓区,北京市-北京市-朝阳区,江苏省-连云港市-新浦区,浙江省-金华市-磐安县,福建省-厦门市",上海暔尚广告设计公司,https://shop.epwk.com/z2nkzz1k4nqy/,上海暔尚广告设计公司,出售服务,https://shop.epwk.com/z2nkzz1k4nqy/chushou/,企业,二品,65分,,,上海暔尚广告设计公司,,ps平面设计包装宣传单册广告logo彩页画册喷绘排版易拉宝海报设计,价格面议,客厅电视背景墙装修效果图片制作家装室内设计图服务家居房子吊顶,价格面议,高端VI设计 品牌形象VIS设计 公司logo企业全套视觉识别系统设计,价格面议,招牌设计 店面门头设计效果图 实体店铺设计 广告牌匾 门面设计,"￥100
            /起",高端包装设计化妆食品饮料彩酒袋定制瓶贴纸外盒茶叶产品平面设计,"￥100
            /起",公司企业平面设计广告产品宣传册画册设计海报传单三折页设计印刷,"￥100
            /起",,,,,,
【其他家装服务】商业楼的外墙保温面积计算,https://task.epwk.com/666568/,2258人,3人,¥200,圆满完成,其他家装服务,o598bab6c39181,一栋21层商业楼的外墙保温面积计算,2018-10-05,2018.10.12,任务编号：666568,200.0,"6天,7天,3天","江苏省-常州市-武进区,江苏省-盐城市-射阳县,江苏省-常州市-天宁区",常州九州设计,https://shop.epwk.com/qgdmj8qwodke/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】店铺设计图、效果图、平面图制作,https://task.epwk.com/665121/,1315人,7人,¥200,圆满完成,效果图设计,ClearMAX,店铺设计图、效果图、平面图，希望三天内做完。共八平米左右。,2018-09-28,2018.10.03,任务编号：665121,200.0,"2天,3天,3天,700天,3天,3天,7天","福建省-厦门市,福建省-宁德市,江苏省-常州市-天宁区,上海市-市辖区-静安区,河南省-南阳市-镇平县,河北省-衡水市-桃城区,江苏省-盐城市-射阳县",走心建筑设计,https://shop.epwk.com/78dljmx4l5lx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】装修公司展厅办公场所设计,https://task.epwk.com/659993/,1710人,2人,"¥1,200",圆满完成,施工图设计,龙腾装饰,本人有个套内191门市，准备开个装修公司，做家装，需要设计展厅和办公场所需要在一起，展厅的每一面墙都需要有图纸，图纸标明用什么材料，展厅需要上样瓷砖，卧室门，衣柜门，卫浴等材料，装修的简单大方就行了，不需要豪装，节约成本。合作愉快的话可以长期合作。,2018-09-13,2018.10.11,任务编号：659993,1200.0,"3天,5天","上海市-市辖区,江苏省-常州市-天宁区",上海暔尚广告设计公司,https://shop.epwk.com/z2nkzz1k4nqy/,上海暔尚广告设计公司,出售服务,https://shop.epwk.com/z2nkzz1k4nqy/chushou/,企业,二品,65分,,,上海暔尚广告设计公司,,ps平面设计包装宣传单册广告logo彩页画册喷绘排版易拉宝海报设计,价格面议,客厅电视背景墙装修效果图片制作家装室内设计图服务家居房子吊顶,价格面议,高端VI设计 品牌形象VIS设计 公司logo企业全套视觉识别系统设计,价格面议,招牌设计 店面门头设计效果图 实体店铺设计 广告牌匾 门面设计,"￥100
            /起",高端包装设计化妆食品饮料彩酒袋定制瓶贴纸外盒茶叶产品平面设计,"￥100
            /起",公司企业平面设计广告产品宣传册画册设计海报传单三折页设计印刷,"￥100
            /起",,,,,,
【效果图设计】房子重新装修效果图设计,https://task.epwk.com/658278/,1478人,12人,"¥1,800",圆满完成,效果图设计,zhangy9,我想将房子重新装修，需要田园风格或者整体效果温馨的，需要效果图，施工图，材料预算清单等相关图表。重新装修预算在5万以内，有意请联系我微信,2018-09-09,2018.09.25,任务编号：658278,1800.0,"5天,10天,5天,5天,7天,7天,7天,5天,7天,7天,5天,5天","四川省-成都市,河南省-郑州市,河北省-衡水市,香港-香港-九龙城区,辽宁省-辽阳市-太子河区,江苏省-连云港市,浙江省-金华市-婺城区,河南省-南阳市-宛城区,湖北省-荆州市-松滋市,江苏省-盐城市-射阳县,重庆市-市辖区-万州区,广东省-深圳市-福田区",黑马创意,https://shop.epwk.com/3gd2myomwner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】瓷砖布局设计,https://task.epwk.com/657146/,1875人,2人,¥200,圆满完成,施工图设计,o5b324a567a930,新房子，装修，地面瓷砖布局设计。请微信沟通，不要打电话,2018-09-06,2018.09.07,任务编号：657146,200.0,"5天,3天","四川省-成都市,广东省-深圳市-福田区",黑马创意,https://shop.epwk.com/3gd2myomwner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【新房装修】别墅设计，影音室客厅卧室效果图制作,https://task.epwk.com/651615/,1913人,1人,"¥1,000",圆满完成,新房装修,o5a656478b1bae,别墅设计，影音室客厅卧室效果图制作,2018-08-21,2018.09.11,任务编号：651615,1000.0,5天,江苏省-常州市-新北区,常州九州设计,https://shop.epwk.com/qgdmj8qwodke/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】餐饮品牌室内设计,https://task.epwk.com/650298/,2180人,18人,"¥1,200",圆满完成,效果图设计,MR_黄先生,品牌名称：海食山萌经营范围：铁板海鲜 捞汁海鲜 海鲜大咖风格要求：渔民风范 根据PPT元素（参考附件PPT） 设计要鲜明独特设计室内效果和门头效果图选定方案后要出施工图 费用另算,2018-08-17,2018.08.27,任务编号：650298,1200.0,"5天,6天,7天,7天,5天,2天,10天,5天,2天,5天,5天","北京市-北京市-朝阳区,湖南省-长沙市-岳麓区,四川省-成都市,江苏省-连云港市,广东省-广州市-增城市,山东省-青岛市-城阳区,福建省-泉州市-晋江市,河南省-南阳市-镇平县,广东省-深圳市-南山区,山东省-聊城市,河南省-郑州市",北京沙微谷空间设计,https://shop.epwk.com/2j5jjyopv5pz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】设计小吃摊位平面图和效果图,https://task.epwk.com/646716/,2077人,15人,¥500,圆满完成,效果图设计,o5b6a4370d395b,设计小吃摊位平面图和效果图，面积5平方,2018-08-08,2018.08.24,任务编号：646716,500.0,"3天,2天,3天,2天,3天,3天,3天,4天,1天,3天,510天,2天","上海市-市辖区,上海市-市辖区-杨浦区,北京市-北京市,广东省-深圳市-南山区,河南省-郑州市,浙江省-杭州市,广西壮族自治区-桂林市-永福县,江苏省-泰州市-泰兴市,广东省-深圳市-龙岗区,福建省-厦门市,广东省-深圳市-罗湖区,安徽省-合肥市-包河区",上海暔尚广告设计公司,https://shop.epwk.com/z2nkzz1k4nqy/,上海暔尚广告设计公司,出售服务,https://shop.epwk.com/z2nkzz1k4nqy/chushou/,企业,二品,65分,,,上海暔尚广告设计公司,,ps平面设计包装宣传单册广告logo彩页画册喷绘排版易拉宝海报设计,价格面议,客厅电视背景墙装修效果图片制作家装室内设计图服务家居房子吊顶,价格面议,高端VI设计 品牌形象VIS设计 公司logo企业全套视觉识别系统设计,价格面议,招牌设计 店面门头设计效果图 实体店铺设计 广告牌匾 门面设计,"￥100
            /起",高端包装设计化妆食品饮料彩酒袋定制瓶贴纸外盒茶叶产品平面设计,"￥100
            /起",公司企业平面设计广告产品宣传册画册设计海报传单三折页设计印刷,"￥100
            /起",,,,,,
【展台展厅】蛋艺展厅设计（10-20平方米）,https://task.epwk.com/629472/,1816人,2人,"¥1,200",圆满完成,展台展厅,o5b3042bf30b21,蛋艺展示厅，中国传统元素的新中式风格，要求：用于户外展示，不能现场制作，要有防雨防晒设施，详见附件文档。,2018-06-25,2018.07.04,任务编号：629472,1.0,,,走心建筑设计,https://shop.epwk.com/78dljmx4l5lx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】健康中心体验店效果图制作,https://task.epwk.com/624847/,1317人,1人,"¥3,000",圆满完成,效果图设计,o5af2****74a97,健康 中心体验店:前台形象图一张，会议室一张，办公室一张，接待中心一张。俯视图一张，以上5张为效果图。平面cad一张。,2018-06-11,2018.07.01,任务编号：624847,1000.0,7天,广东省-广州市,道恩空间美学设计,https://shop.epwk.com/m7d7w9wwp5q8/,道恩空间美学设计,出售服务,https://shop.epwk.com/m7d7w9wwp5q8/chushou/,个人,七品,38分,,,道恩空间美学设计,,,,,,,,,,,,,,,,,,,
【其他建筑设计】林中小屋一套建施图和结施图设计,https://task.epwk.com/624519/,1652人,2人,¥800,圆满完成,其他建筑设计,新恒鑫住工,50平方左右，具体见平面图,2018-06-10,2018.06.25,任务编号：624519,800.0,"2天,5天","福建省-厦门市,山东省-日照市-东港区",走心建筑设计,https://shop.epwk.com/78dljmx4l5lx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【新房装修】客厅效果图设计,https://task.epwk.com/623546/,4675人,30人,¥500,圆满完成,新房装修,明天会更好66,请根据我提供的平面图设计下，具体详谈。微信联系，不便电话,2018-06-07,2018.06.11,任务编号：623546,500.0,"500天,4天,4天,4天,2天,5天,5天,5天,5天,2天,3天,4天","广东省-广州市-白云区,江苏省-南京市-浦口区,广东省-深圳市-福田区,天津市-市辖区-河东区,广东省-广州市-越秀区,四川省-成都市-青白江区,辽宁省-大连市-甘井子区,江苏省-盐城市-射阳县,江苏省-盐城市-射阳县,安徽省-合肥市-庐阳区,广东省-江门市-江海区,河北省-石家庄市-裕华区",道恩空间美学设计,https://shop.epwk.com/m7d7w9wwp5q8/,道恩空间美学设计,出售服务,https://shop.epwk.com/m7d7w9wwp5q8/chushou/,个人,七品,38分,,,道恩空间美学设计,,,,,,,,,,,,,,,,,,,
【橱柜定制】草图生产实木橱柜设计,https://task.epwk.com/620250/,6262人,1人,"¥66,000",圆满完成,橱柜定制,政客,根据设计草图生产实木橱柜。,2018-05-30,2018.06.05,任务编号：620250,66000.0,2天,广东省-广州市-白云区,ytl215767305,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【施工图设计】林中小屋建施图效果图设计,https://task.epwk.com/618953/,2423人,12人,"¥2,000",圆满完成,施工图设计,新恒鑫住工,林中小屋建施图效果图：2房一厅（约60平）3房一厅（约70平）各一套,2018-05-28,2018.06.10,任务编号：618953,2000.0,"5天,7天,10天,5天,7天,5天,2天,7天,7天,10天,5天,10天","福建省-厦门市,上海市-市辖区-青浦区,海南省-海口市-琼山区,河南省-南阳市-宛城区,湖南省-长沙市-天心区,广西-南宁市-市辖区,河北省-保定市-新市区,湖北省-荆州市-松滋市,贵州省-贵阳市-云岩区,河北省-唐山市-路北区,北京市-北京市-东城区,山东省-日照市-东港区",走心建筑设计,https://shop.epwk.com/78dljmx4l5lx/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【新房装修】新房橱柜设计,https://task.epwk.com/615739/,2726人,1人,"¥2,000",圆满完成,新房装修,政客,需上门量尺，出效果图+生产图,2018-05-19,2018.05.22,任务编号：615739,2000.0,3天,广东省-广州市-白云区,ytl215767305,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】128平两室一厅培训教室简单设计,https://task.epwk.com/614535/,1582人,4人,"¥1,000",圆满完成,效果图设计,mf133****0612,1.房屋地址：北京市朝阳区望京2.房屋面积：128平3.房屋户型：两室一厅两卫4.房屋用途：儿童托管及培训5.设计需求：只需要简单的设计，显得空间面积大及温馨一些，不大装，不刷漆，尽量贴壁纸或者用些装饰6.设计师要求：（1）在北京的设计师，方便现场看房及沟通设计样式                           （2）需要设计师测量房屋尺寸，出具设计图                           （3）需要设计师出具效果图,2018-05-16,2018.05.23,任务编号：614535,1000.0,"3天,7天,1天,7天","北京市-北京市-朝阳区,北京市-北京市-朝阳区,北京市-北京市-东城区,重庆市-重庆市-沙坪坝区",北京沙微谷空间设计,https://shop.epwk.com/2j5jjyopv5pz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】一室一厅装修设计,https://task.epwk.com/606555/,2282人,28人,¥500,圆满完成,效果图设计,o5adfea82bbc1f,一室一厅装修设计工期：3天之内,2018-04-25,2018.06.04,任务编号：606555,500.0,"2天,3天,2天,2天,2天,10天,2天,3天,3天,3天,5天,2天","重庆市-市辖区-渝北区,重庆市-市辖区,四川省-成都市-锦江区,浙江省-杭州市,广东省-广州市,山东省-日照市-东港区,湖南省-长沙市,广东省-广州市-市辖区,广西-南宁市-青秀区,重庆市-重庆市-沙坪坝区,湖北省-恩施土家族苗族自治州-恩施市,河南省-郑州市-中牟县",阿波次,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】独立别墅外观效果图设计,https://task.epwk.com/602908/,2062人,12人,"¥2,000",圆满完成,效果图设计,ynwy,独立别墅外观效果图设计，现代风格,2018-04-16,2018.05.05,任务编号：602908,2000.0,"7天,5天,5天,2天,10天,5天,3天,3天,5天,5天,6天","广东省-广州市-市辖区,江西省-南昌市,河南省-郑州市-中牟县,江西省-南昌市-青山湖区,山东省-日照市-东港区,北京市-北京市-昌平区,云南省-昆明市,广东省-广州市-天河区,浙江省-金华市-婺城区,福建省-厦门市,河南省-南阳市-宛城区",阅城设计,https://shop.epwk.com/3gd2m69wvner/,阅城设计,出售服务,https://shop.epwk.com/3gd2m69wvner/chushou/,企业,五品,60分,,,阅城设计,,插画设计,"￥3000
            /件",室内设计,"￥5000
            /套",房屋建筑设计,价格面议,,,,,,,,,,,,
【园林设计】园林景观设计,https://task.epwk.com/601467/,2453人,1人,"¥3,600",圆满完成,园林设计,vitorru,园林景观设计需求，已经找到，已经有方案了，只要出效果图就可以了，可以用百合纸来表述就可以了，微信是手机号,2018-04-12,2018.05.24,任务编号：601467,3600.0,3天,江苏省-徐州市,奇点创意工作室,https://shop.epwk.com/z2nkzzoz2nqy/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【店铺厂房】290平米定制家具展厅设计,https://task.epwk.com/601372/,2168人,4人,"¥1,000",圆满完成,店铺厂房,o5abcda972cf73,"设计要求：1、290平方全屋定制家具展厅设计2、布局以所提供的基本结构图来设计（基本结构图已提供下载）；3、设计尺寸以基本结构图上为准；4、设计效果合理美观，高端大气，品牌及LOGO形象突出；灯光效果要好5、店面整体设计方案应考虑容易复制，以便我司不同地区体验店统一装修风格。6丶展厅顶上有消防，不动消防统一使用格栅式吊顶，配合有格调的异形吊灯注：①所有地台高度均为12cm,展厅位置铺仿木纹复合木地板。走道 前台 洽谈区 卫生间 包括两个开放式厨房地面贴尽量欧式复古的风格②所有展示橱柜衣柜顶上都走一圈80-90厘米宽的吊顶，跟衣柜效果搭配。③作图比例为1mm∶1cm。④所有隔墙均采用轻钢龙骨隔墙。⑤屋顶尽量喷成跟格栅吊顶一样的延伸。⑥前台背景LOGO材质均为亚克力发光字,文字颜色和大小由提供的素材自行搭配⑦展厅整体效果前面尽量以欧式红木家具风格为主，展厅后面儿童房 样板客厅 个别衣柜样品可适当设计的现代或者地中海风格一些中标后：1、中标后需要提供的资料：详细施工图纸一套，内含（CAD格式）装修平面图，不同视角的JPG效果图，及3D立体装修图源文件。知识产权说明：1、 所设计的作品为原创，为第一次发布。未侵犯他人的著作权。如有侵犯他人著作权，由设计者承担所有法律责任。2、 中标的设计作品，我方支付设计制作费。即拥有该作品的知识产权，包括著作权、使用权和发布权等，并有权对设计作品进行修改、组合和应用，设计者不得再向其他任何地方使用该设计作品。如还有其他问题我们可以加微信联系布局原图联系我索要",2018-04-11,2018.05.01,任务编号：601372,1000.0,"6天,10天,5天,5天","湖南省-长沙市,广西-南宁市,宁夏-银川市-金凤区,北京市-北京市-朝阳区",BY15873142460,https://task.epwk.com/javascript:;,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【店铺厂房】25平方店铺装修效果、布局设计、软装推荐,https://task.epwk.com/598130/,2468人,5人,¥300,圆满完成,店铺厂房,mf155****7989,定位：此产品是一款纯中药的膏药。装修的效果既可以当做工作室，又可以理解为专卖店或展厅。产品就一大一小两款膏药，展示区域可能不需要太大。风格一定简约、大方、舒适，体现中医药的原素。要求：室内现有原房主留下的柜子一个，希望能用上。其他要求：需要有展示产品的区域，办公区域（一台电脑），长条沙发（1.8米，给顾客敷贴膏药和平时休息使用），墙上有产品介绍和敷贴示意图。原屋内有水管和水表、电表，希望能巧妙的遮挡一下。其他的没有想到，希望各位多提意见。说明：这个小房间位置在半沿街的地方，空间因国属于楼层拐角处的房型，多出好几个小朵子，墙面应该也不是直的，希望通过设计掩盖此项不足。我是非专业人士，画的图不标准，但把实际测量的尺寸都标上了，希望各位能看懂，也配上了照片。请大家根据店铺产品进行相应的店面装修设计、出平面图，能够体现店铺特色和舒适度。风格一定要简约、大方。预算不高，悬赏金额不高。但请各位看在我刚刚创业的份上，认真对待。时间紧任务不重，中标之后请在48小时之内出图，感恩！注意：上班不方便接听电话，请通过微信联系,2018-04-03,2018.04.05,任务编号：598130,300.0,"3天,2天,2天,3天,3天","河南省-南阳市-宛城区,湖南省-长沙市,上海市-市辖区-浦东新区,北京市-北京市-大兴区,广东省-深圳市-宝安区",南阳佳誉设计工程有限公司,https://shop.epwk.com/2j5jj21oz5pz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】做客厅、餐厅效果图制作,https://task.epwk.com/594912/,1287人,5人,¥200,圆满完成,效果图设计,o5ab7a444cb856,做客厅，餐厅效果图，主要是顶面的吊顶和灯光布置。简约风格。,2018-03-26,2018.03.28,任务编号：594912,200.0,"3天,3天,2天,3天,3天","河南省-南阳市-宛城区,宁夏-银川市-金凤区,山东省-淄博市,湖北省-襄樊市-樊城区,北京市-北京市-昌平区",南阳佳誉设计工程有限公司,https://shop.epwk.com/2j5jj21oz5pz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【效果图设计】装修效果图设计,https://task.epwk.com/594728/,711人,1人,¥300,圆满完成,效果图设计,o5a213af029809,按照这张图片，出一个效果图，风格偏中式一点，是在古镇里面的一家饮品店，时间比较紧,2018-03-25,2018.03.26,任务编号：594728,300.0,2天,河南省-南阳市-宛城区,南阳佳誉设计工程有限公司,https://shop.epwk.com/2j5jj21oz5pz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【软装设计】图书馆形象墙设计,https://task.epwk.com/593860/,1440人,3人,¥300,圆满完成,软装设计,武林烟,主题：政教育人，传统文化，紧贴十九大，马哲，历史经典相关内容          只要做整体框架 ，不要求填入具体内容空间：6面墙在同一侧，中间有门隔开，注意灯光较暗           自右向左分别为  10米  （门）  2米  （门）  10米  （门）  1.7米（消防栓）3.8米   （门）  10米（门，注意，此十米墙正对楼梯且第一印象来自这里）， 5.4米，     上下高3米           最左侧为一空间，进入后，正对着门，左侧墙可用为  1.85米（自然光线正对着，可做竖的造型）+3.55米，右侧墙可用0.85米（水管+一个防火的消防栓 不可挡  隔开）+3.55米    上下高3米JPG或QQ截图看内容，通过后100元，PSD源文件200元    总计300元,2018-03-22,2018.04.13,任务编号：593860,300.0,"3天,1天","广东省-清远市,山东省-济南市",蓝眼睛设计,https://shop.epwk.com/7lngqq088dmr/,蓝眼睛设计,出售服务,https://shop.epwk.com/7lngqq088dmr/chushou/,工作室,六品,39分,,,蓝眼睛设计,,,,,,,,,,,,,,,,,,,
【别墅设计】别墅简欧设计,https://task.epwk.com/593848/,1823人,1人,"¥2,500",圆满完成,别墅设计,o5a656478b1bae,地下室及三层效果图制作,2018-03-22,2018.05.28,任务编号：593848,2500.0,6天,河南省-南阳市-宛城区,南阳佳誉设计工程有限公司,https://shop.epwk.com/2j5jj21oz5pz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,
【单身公寓设计】漳州港澎湖湾别墅设计,https://task.epwk.com/585175/,1367人,1人,"¥12,000",圆满完成,单身公寓设计,mf150****2522,要求：1、别墅共3层，套房内部总面积约450平方米（一层：200平米，二层150平米，三层100平米）；2、需提供设计效果图；3、需提供预算书。,2018-02-27,2018.03.02,任务编号：585175,12000.0,2天,福建省-厦门市,启明星创客工作室,https://shop.epwk.com/m7d7w963k5q8/,启明星创客工作室,出售服务,https://shop.epwk.com/m7d7w963k5q8/chushou/,个人,一品,41分,,,启明星创客工作室,,,,,,,,,,,,,,,,,,,
【单身公寓设计】碧桂园套房设计,https://task.epwk.com/583678/,1393人,3人,"¥7,200",圆满完成,单身公寓设计,mf150****2522,要求：1、需提供3套经典套房设计图；2、房间约90㎡左右的小三房；3、需提供预算书。,2018-02-23,2018.02.25,任务编号：583678,7200.0,"2天,18天,20天","福建省-厦门市-思明区,河南省-南阳市-镇平县,江苏省-连云港市-灌南县",启明星创客工作室,https://shop.epwk.com/m7d7w963k5q8/,启明星创客工作室,出售服务,https://shop.epwk.com/m7d7w963k5q8/chushou/,个人,一品,41分,,,启明星创客工作室,,,,,,,,,,,,,,,,,,,
