标题,browser,字段1,价格,status
【咨询服务】微商城云服务器租用,354人,1人,¥8000,圆满完成
【印刷出版】户外广告印刷安装,174人,1人,¥12000,圆满完成
【咨询服务】企业网站租用云服务器,303人,1人,¥2000,圆满完成
【印刷出版】画册宣传册印刷,144人,1人,¥12000,圆满完成
【咨询服务】云服务器租用,356人,1人,¥8000,圆满完成
【印刷出版】杂志宣传印刷,201人,1人,¥10000,圆满完成
【咨询服务】赴美生子咨询,223人,1人,¥1000,圆满完成
【咨询服务】赴美生子咨询,452人,1人,¥500,圆满完成
【印刷出版】欢乐颂海报,243人,1人,¥3295,圆满完成
【咨询服务】租用云服务器,167人,1人,¥3500,圆满完成
,,,,
【印刷出版】户外广告牌海报印刷制作,159人,1人,¥10000,圆满完成
【咨询服务】云服务器空间租用,299人,1人,¥5000,圆满完成
【人力外派】企业简历设计,3141人,1人,¥21220,圆满完成
【印刷出版】画册印刷,145人,1人,¥8000,圆满完成
【印刷出版】印刷活,140人,1人,¥10000,圆满完成
【咨询服务】服务器空间租用,284人,1人,¥8000,圆满完成
【咨询服务】租用服务器,266人,1人,¥5000,圆满完成
【印刷出版】海报印刷,232人,1人,¥12000,圆满完成
【印刷出版】海报印刷,312人,1人,¥9000,圆满完成
【印刷出版】海报印刷,271人,1人,¥9000,圆满完成
【印刷出版】海报印刷,319人,1人,¥9000,圆满完成
【数据录入】远程水表管理系统（Android App）,6038人,1人,¥40000,圆满完成
【印刷出版】海报印刷,175人,1人,¥9000,圆满完成
【印刷出版】海报印刷,194人,1人,¥9000,圆满完成
【印刷出版】画面设计,382人,1人,¥400,圆满完成
【印刷出版】海报印刷,322人,1人,¥10000,圆满完成
【咨询服务】阿里云服务器租用,269人,1人,¥8000,圆满完成
【印刷出版】海报印刷,209人,1人,¥12300,圆满完成
【印刷出版】海报设计,465人,1人,¥10,圆满完成
【咨询服务】租用阿里云服务器,342人,1人,¥6000,圆满完成
【印刷出版】海报印刷,201人,1人,¥10000,圆满完成
【印刷出版】宣传册印刷,276人,1人,¥10000,圆满完成
【印刷出版】酒吧宣传册印刷,274人,1人,¥13000,圆满完成
【数据录入】applied regression analysis lab4,759人,1人,¥625,圆满完成
【印刷出版】奶茶店宣传单印刷,264人,1人,¥12700,圆满完成
【印刷出版】海报印刷,150人,1人,¥10000,圆满完成
【咨询服务】活动公关,418人,1人,¥6800,圆满完成
【咨询服务】服务器空间租用,333人,1人,¥3000,圆满完成
【印刷出版】海报设计,304人,1人,¥10000,圆满完成
【咨询服务】租用服务器,272人,1人,¥2500,圆满完成
,,,,
【印刷出版】饭店活动宣传单印刷,288人,1人,¥11000,圆满完成
【咨询服务】云服务器配置支持Java项目,431人,1人,¥2500,圆满完成
【印刷出版】宣传海报印刷,177人,1人,¥9000,圆满完成
【印刷出版】奶茶店新店开张宣传单印刷,276人,1人,¥11000,圆满完成
【咨询服务】企业E型jsp网站空间,286人,1人,¥2500,圆满完成
【印刷出版】海报印刷,170人,1人,¥11000,圆满完成
【印刷出版】沙县小吃新店开张宣传单印刷,278人,1人,¥11000,圆满完成
【印刷出版】2016猴年秋雨越进,265人,1人,¥19619,圆满完成
【印刷出版】化妆品店的门面宣传单设计、印刷,238人,1人,¥9000,圆满完成
【印刷出版】宣传册印刷,171人,1人,¥10000,圆满完成
【印刷出版】海报印刷,205人,1人,¥10000,圆满完成
【印刷出版】宣传册印刷,203人,1人,¥12000,圆满完成
【招商加盟】16年第一季度招商策划,1211人,1人,¥38000,圆满完成
【印刷出版】海报设计印刷,242人,1人,¥12000,圆满完成
【文化艺术服务】公司开幕活动策划,1141人,1人,¥32000,圆满完成
【印刷出版】宣传册印刷,218人,1人,¥15000,圆满完成
【婚庆服务】现场花艺布置设计,851人,1人,¥30000,圆满完成
【婚庆服务】婚车租赁安排,600人,1人,¥4000,圆满完成
【婚庆服务】婚庆策划及现场布置,2123人,1人,¥58000,圆满完成
【印刷出版】节能灯宣传软文撰写,211人,1人,¥50,圆满完成
【印刷出版】宣传册因数,256人,1人,¥11000,圆满完成
【咨询服务】运筹学的数学建模项目及报告,450人,1人,¥1500,圆满完成
【意大利语】写文章典籍翻译,600人,1人,¥800,圆满完成
【印刷出版】店铺海报印刷设计,217人,1人,¥12000,圆满完成
【印刷出版】海报印刷,240人,1人,¥10125,圆满完成
【数据录入】信息录入数据之399,723人,1人,¥97,圆满完成
【网络接单】继续合作,358人,1人,¥500,圆满完成
【数据录入】信息录入数据之398,1174人,1人,¥4000,圆满完成
【数据录入】信息录入数据之397,653人,1人,¥3500,圆满完成
【印刷出版】店铺海报印刷,249人,1人,¥5600,圆满完成
,,,,
【数据录入】信息录入数据之396,837人,1人,¥4000,圆满完成
【数据录入】信息录入数据之395,465人,1人,¥3500,圆满完成
【印刷出版】数据分析,567人,1人,¥850,圆满完成
【数据录入】信息录入数据之394,334人,1人,¥3180,圆满完成
【数据录入】信息录入数据之393,865人,1人,¥4000,圆满完成
【数据录入】信息录入数据之392,405人,1人,¥3500,圆满完成
【数据录入】信息录入数据之391,526人,1人,¥4000,圆满完成
【数据录入】信息录入数据之390,343人,1人,¥3030,圆满完成
【数据录入】信息录入数据之389,448人,1人,¥4000,圆满完成
【英语】说明书翻译为英文,763人,1人,¥270,圆满完成
【数据录入】信息录入数据之388,301人,1人,¥630,圆满完成
【数据录入】信息录入数据之387,587人,1人,¥2800,圆满完成
【数据录入】信息录入数据之386,321人,1人,¥2000,圆满完成
【数据录入】信息录入数据之385,498人,1人,¥4000,圆满完成
【数据录入】信息录入数据之384,448人,1人,¥3500,圆满完成
【咨询服务】交友类网站android程序适配,337人,1人,¥1100,圆满完成
【数据录入】信息录入数据之383,226人,1人,¥3872,圆满完成
【数据录入】信息录入数据之382,464人,1人,¥3500,圆满完成
【数据录入】信息录入数据之381,363人,1人,¥500,圆满完成
【数据录入】信息录入数据之380,565人,1人,¥4000,圆满完成
【数据录入】信息录入数据之379,471人,1人,¥4000,圆满完成
【数据录入】信息录入数据之378,205人,1人,¥80,圆满完成
【数据录入】数据录入之107,167人,1人,¥200,圆满完成
【数据录入】数据录入之108,283人,1人,¥15,圆满完成
【数据录入】数据录入之106,306人,1人,¥370,圆满完成
【数据录入】信息录入数据之373,280人,1人,¥3300,圆满完成
【数据录入】信息录入数据之372,562人,1人,¥4000,圆满完成
【数据录入】将高中物理习题的解析做出来并打成word版,694人,1人,¥1400,圆满完成
【数据录入】数据录入之105,237人,1人,¥80,圆满完成
【数据录入】数据录入之104,169人,1人,¥135,圆满完成
,,,,
【数据录入】数据录入之103,308人,1人,¥425,圆满完成
【人力外派】普通设计师-第2月,1562人,1人,¥1600,圆满完成
【人力外派】第三月,1407人,1人,¥1500,圆满完成
【数据录入】信息录入数据之371,174人,1人,¥1345,圆满完成
【数据录入】信息录入数据之370,734人,1人,¥290,圆满完成
【人力外派】新年快乐,1173人,1人,¥200,圆满完成
【人力外派】新年快乐,1367人,1人,¥200,圆满完成
【印刷出版】第三本画册设计,333人,1人,¥4000,圆满完成
【数据录入】数据录入之102,202人,1人,¥20,圆满完成
【数据录入】数据录入之101,376人,1人,¥185,圆满完成
【数据录入】数据录入之100,230人,1人,¥540,圆满完成
【数据录入】数据录入之99,247人,1人,¥135,圆满完成
【数据录入】数据录入之98,217人,1人,¥180,圆满完成
【数据录入】信息录入数据之369,223人,1人,¥260,圆满完成
【数据录入】信息录入数据之368,261人,1人,¥3300,圆满完成
【数据录入】信息录入数据之367,154人,1人,¥1400,圆满完成
【数据录入】信息录入数据之366,177人,1人,¥700,圆满完成
【数据录入】信息录入数据之365,391人,1人,¥4000,圆满完成
【数据录入】信息录入数据之364,711人,1人,¥4200,圆满完成
【数据录入】数据录入之97,204人,1人,¥100,圆满完成
【数据录入】数据录入之96,190人,1人,¥200,圆满完成
【人力外派】第二月,1137人,1人,¥1500,圆满完成
【数据录入】信息录入数据之363,266人,1人,¥3100,圆满完成
【数据录入】信息录入数据之362,691人,1人,¥4100,圆满完成
【数据录入】信息录入数据之361,211人,1人,¥220,圆满完成
【数据录入】信息录入数据之360,479人,1人,¥4100,圆满完成
【人力外派】普通设计师--第1月,1144人,1人,¥1600,圆满完成
【数据录入】数据录入之95,128人,1人,¥140,圆满完成
【数据录入】数据录入之94,262人,1人,¥95,圆满完成
【数据录入】数据录入之92,168人,1人,¥775,圆满完成
【数据录入】信息数据录入之357,162人,1人,¥2000,圆满完成
【数据录入】信息数据录入之356,447人,1人,¥4000,圆满完成
【数据录入】数据录入之90,284人,1人,¥120,圆满完成
【数据录入】数据录入之89,211人,1人,¥770,圆满完成
【数据录入】数据录入之88,225人,1人,¥80,圆满完成
【数据录入】数据录入之87,162人,1人,¥170,圆满完成
【数据录入】数据录入之86,340人,1人,¥50,圆满完成
【数据录入】数据录入之85,160人,1人,¥50,圆满完成
【数据录入】数据录入之84,284人,1人,¥50,圆满完成
【数据录入】数据录入之83,236人,1人,¥490,圆满完成
【数据录入】数据录入之82,190人,1人,¥880,圆满完成
【数据录入】数据录入之81,137人,1人,¥110,圆满完成
【数据录入】数据录入之80,247人,1人,¥180,圆满完成
【数据录入】信息数据录入之355,229人,1人,¥3000,圆满完成
【数据录入】信息数据录入之354,241人,1人,¥20,圆满完成
【数据录入】数据录入之79,152人,1人,¥200,圆满完成
【代办/跑腿】椭圆机,416人,1人,¥2000,圆满完成
【数据录入】信息数据录入之353,136人,1人,¥200,圆满完成
【数据录入】信息数据录入之352,390人,1人,¥4000,圆满完成
【数据录入】信息数据录入之351,630人,1人,¥4000,圆满完成
【数据录入】信息数据录入之350,928人,1人,¥4000,圆满完成
【数据录入】信息数据录入之349,191人,1人,¥1500,圆满完成
【数据录入】信息数据录入之348,166人,1人,¥500,圆满完成
【咨询服务】你能解开我的心结吗,688人,1人,¥10000,圆满完成
【数据录入】信息数据录入之347,610人,1人,¥4100,圆满完成
【数据录入】信息数据录入之346,922人,1人,¥4300,圆满完成
【数据录入】信息数据录入之345,116人,1人,¥50,圆满完成
【数据录入】信息数据录入之344,294人,1人,¥2000,圆满完成
【数据录入】数据录入之66,347人,1人,¥80,圆满完成
,,,,
【数据录入】数据录入之64,151人,1人,¥100,圆满完成
【数据录入】数据录入之63,163人,1人,¥50,圆满完成
【数据录入】信息数据录入之342,525人,1人,¥4100,圆满完成
【数据录入】信息数据录入之341,234人,1人,¥1000,圆满完成
【数据录入】数据录入之62,173人,1人,¥50,圆满完成
【数据录入】数据录入之61,144人,1人,¥310,圆满完成
【数据录入】数据录入之60,152人,1人,¥50,圆满完成
【数据录入】数据录入之59,183人,1人,¥50,圆满完成
【数据录入】数据录入之56,528人,1人,¥200,圆满完成
【数据录入】数据录入之57,306人,1人,¥50,圆满完成
【数据录入】数据录入之55,150人,1人,¥100,圆满完成
【数据录入】数据录入之54,414人,1人,¥100,圆满完成
【数据录入】数据录入之53,162人,1人,¥50,圆满完成
【数据录入】数据录入之52,221人,1人,¥50,圆满完成
【数据录入】信息数据录入之340,155人,1人,¥200,圆满完成
【数据录入】信息数据录入之339,227人,1人,¥1700,圆满完成
【数据录入】信息数据录入之338,653人,1人,¥4100,圆满完成
【数据录入】信息数据录入之337,278人,1人,¥3200,圆满完成
【数据录入】数据录入之51,424人,1人,¥500,圆满完成
【数据录入】数据录入之50,380人,1人,¥50,圆满完成
【数据录入】数据录入之50,132人,1人,¥50,圆满完成
【数据录入】数据录入之49,135人,1人,¥50,圆满完成
【数据录入】数据录入之48,194人,1人,¥50,圆满完成
【数据录入】数据录入之47,267人,1人,¥50,圆满完成
【数据录入】数据录入之46,210人,1人,¥200,圆满完成
【数据录入】数据录入之45,195人,1人,¥500,圆满完成
【数据录入】信息数据录入之336,180人,1人,¥200,圆满完成
【数据录入】信息数据录入之335,145人,1人,¥200,圆满完成
【旅游服务】印度旅游产品推介,855人,1人,¥150,圆满完成
【数据录入】数据录入之41,141人,1人,¥100,圆满完成
,,,,
【数据录入】信息数据录入之332,584人,1人,¥4060,圆满完成
【数据录入】信息数据录入之331,223人,1人,¥2000,圆满完成
【数据录入】信息数据录入之330,225人,1人,¥500,圆满完成
【数据录入】信息数据录入之329,268人,1人,¥1000,圆满完成
【数据录入】信息数据录入之328,142人,1人,¥200,圆满完成
【数据录入】信息数据录入之327,110人,1人,¥370,圆满完成
【数据录入】信息数据录入之326,154人,1人,¥117,圆满完成
【数据录入】信息数据录入之325,144人,1人,¥83,圆满完成
【数据录入】信息数据录入之324,176人,1人,¥1000,圆满完成
【数据录入】信息数据录入之323,735人,1人,¥4200,圆满完成
【数据录入】信息数据录入之322,1206人,1人,¥4600,圆满完成
【数据录入】信息数据录入之321,246人,1人,¥2000,圆满完成
【数据录入】数据录入之39,155人,1人,¥50,圆满完成
【数据录入】数据录入之38,106人,1人,¥100,圆满完成
【数据录入】数据录入之37,250人,1人,¥200,圆满完成
【数据录入】信息数据录入之320,219人,1人,¥2000,圆满完成
【数据录入】数据录入之36,202人,1人,¥50,圆满完成
【数据录入】数据录入之35,114人,1人,¥50,圆满完成
【数据录入】数据录入之34,294人,1人,¥50,圆满完成
【印刷出版】招商手册及名牌印刷,491人,1人,¥2800,圆满完成
【数据录入】数据录入之33,112人,1人,¥50,圆满完成
【数据录入】数据录入之32,178人,1人,¥100,圆满完成
【数据录入】数据录入之31,112人,1人,¥200,圆满完成
【数据录入】数据录入之30,113人,1人,¥50,圆满完成
【数据录入】数据录入之29,135人,1人,¥50,圆满完成
【数据录入】数据录入之28,306人,1人,¥100,圆满完成
【数据录入】信息数据录入之319,564人,1人,¥4100,圆满完成
【数据录入】数据录入之27,99人,1人,¥50,圆满完成
【数据录入】信息数据录入之318,227人,1人,¥200,圆满完成
【数据录入】信息数据录入之317,207人,1人,¥1000,圆满完成
,,,,
【数据录入】信息数据录入之316,172人,1人,¥2000,圆满完成
【数据录入】数据录入之26,84人,1人,¥100,圆满完成
【数据录入】数据录入之25,242人,1人,¥100,圆满完成
【数据录入】数据录入之24,94人,1人,¥150,圆满完成
【数据录入】数据录入之23,255人,1人,¥50,圆满完成
【数据录入】数据录入之22,200人,1人,¥50,圆满完成
【数据录入】数据录入之21,315人,1人,¥50,圆满完成
【数据录入】数据录入之20,143人,1人,¥100,圆满完成
【数据录入】信息数据录入之315,139人,1人,¥1000,圆满完成
【数据录入】信息数据录入之314,143人,1人,¥500,圆满完成
【数据录入】信息数据录入之313,154人,1人,¥1000,圆满完成
【数据录入】数据录入之19,225人,1人,¥100,圆满完成
【数据录入】数据录入之18,101人,1人,¥100,圆满完成
【数据录入】数据录入之17,126人,1人,¥200,圆满完成
【数据录入】数据录入之16,132人,1人,¥50,圆满完成
【数据录入】数据录入之15,207人,1人,¥50,圆满完成
【数据录入】数据录入之14,176人,1人,¥50,圆满完成
【数据录入】数据录入之13,149人,1人,¥50,圆满完成
【数据录入】数据录入之12,406人,1人,¥50,圆满完成
【教育培训】算法设计4,1310人,1人,¥550,圆满完成
【数据录入】信息数据录入之312,208人,1人,¥3700,圆满完成
【数据录入】信息数据录入之311,305人,1人,¥500,圆满完成
【数据录入】信息数据录入之310,311人,1人,¥4000,圆满完成
【数据录入】信息数据录入之309,147人,1人,¥1000,圆满完成
【数据录入】补数据录入之6,193人,1人,¥69,圆满完成
【数据录入】信息数据录入之308,205人,1人,¥100,圆满完成
【教育培训】算法设计3,720人,1人,¥550,圆满完成
【数据录入】信息数据录入之307,167人,1人,¥100,圆满完成
【数据录入】数据录入之9,169人,1人,¥50,圆满完成
【数据录入】信息数据录入之306,194人,1人,¥1000,圆满完成
,,,,
【数据录入】数据录入之8,124人,1人,¥50,圆满完成
【数据录入】数据录入之7,92人,1人,¥100,圆满完成
【数据录入】信息数据录入之305,145人,1人,¥1000,圆满完成
【数据录入】数据录入之5,125人,1人,¥100,圆满完成
【代办/跑腿】网上代购,213人,1人,¥72,圆满完成
【代办/跑腿】代购商品,221人,1人,¥72,圆满完成
【数据录入】数据录入之4,102人,1人,¥100,圆满完成
【数据录入】数据录入之3,125人,1人,¥100,圆满完成
【销售/经纪人】代购商品,739人,1人,¥96,圆满完成
【销售/经纪人】网上商品代购,636人,1人,¥94,圆满完成
【代办/跑腿】网上代购商品,336人,1人,¥93,圆满完成
【教育培训】算法设计2,763人,1人,¥550,圆满完成
【数据录入】数据录入之2,184人,1人,¥50,圆满完成
【数据录入】信息数据录入之304,135人,1人,¥100,圆满完成
【数据录入】信息数据录入之303,317人,1人,¥200,圆满完成
【数据录入】信息数据录入之302,179人,1人,¥1000,圆满完成
【教育培训】算法设计1,816人,1人,¥550,圆满完成
【数据录入】信息数据录入之301,190人,1人,¥1000,圆满完成
【数据录入】信息数据录入之300,186人,1人,¥1000,圆满完成
【代办/跑腿】淘宝商品网上代购,366人,1人,¥31,圆满完成
【数据录入】信息数据录入之299,181人,1人,¥100,圆满完成
【数据录入】信息数据录入之298,201人,1人,¥500,圆满完成
【数据录入】信息数据录入之297,144人,1人,¥1000,圆满完成
【数据录入】信息数据录入之295,132人,1人,¥200,圆满完成
【数据录入】信息数据录入之294,188人,1人,¥1000,圆满完成
【数据录入】信息数据录入之293,383人,1人,¥50,圆满完成
【数据录入】信息数据录入之292,273人,1人,¥300,圆满完成
【数据录入】信息数据录入之291,164人,1人,¥500,圆满完成
【数据录入】信息数据录入之290,151人,1人,¥30,圆满完成
【数据录入】信息数据录入之289,148人,1人,¥200,圆满完成
,,,,
【数据录入】信息数据录入之287,169人,1人,¥1000,圆满完成
【英语】对产品手册进行翻译,474人,1人,¥1000,圆满完成
【数据录入】信息数据录入之286,238人,1人,¥100,圆满完成
【数据录入】信息数据录入之285,140人,1人,¥500,圆满完成
【数据录入】信息数据录入之284,160人,1人,¥100,圆满完成
【数据录入】信息数据录入之283,163人,1人,¥300,圆满完成
【数据录入】信息数据录入之282,107人,1人,¥300,圆满完成
【数据录入】信息数据录入之281,195人,1人,¥500,圆满完成
【数据录入】信息数据录入之279,270人,1人,¥300,圆满完成
【数据录入】信息数据录入之278,193人,1人,¥100,圆满完成
【数据录入】信息数据录入之277,189人,1人,¥400,圆满完成
【数据录入】信息数据录入之276,671人,1人,¥10,圆满完成
【数据录入】信息数据录入之275,299人,1人,¥300,圆满完成
【数据录入】信息数据录入之274,205人,1人,¥500,圆满完成
【数据录入】信息数据录入之273,143人,1人,¥500,圆满完成
【数据录入】信息数据录入之272,104人,1人,¥100,圆满完成
【数据录入】信息数据录入之271,132人,1人,¥300,圆满完成
【数据录入】信息数据录入之270,175人,1人,¥300,圆满完成
【数据录入】信息数据录入之269,152人,1人,¥300,圆满完成
【数据录入】信息数据录入之268,128人,1人,¥300,圆满完成
【数据录入】信息数据录入之267,252人,1人,¥300,圆满完成
【数据录入】信息数据录入之266,105人,1人,¥300,圆满完成
【数据录入】信息数据录入之265,146人,1人,¥300,圆满完成
【数据录入】信息数据录入之264,135人,1人,¥100,圆满完成
【数据录入】信息数据录入之263,153人,1人,¥100,圆满完成
【数据录入】信息数据录入之262,110人,1人,¥100,圆满完成
【数据录入】信息数据录入之261,912人,1人,¥4200,圆满完成
【数据录入】信息数据录入之260,1997人,1人,¥5000,圆满完成
【数据录入】信息数据录入之259,346人,1人,¥4000,圆满完成
【数据录入】信息数据录入之258,211人,1人,¥4000,圆满完成
,,,,
【数据录入】信息数据录入之257,159人,1人,¥100,圆满完成
【数据录入】信息数据录入之256,125人,1人,¥100,圆满完成
【数据录入】信息数据录入之255,155人,1人,¥100,圆满完成
【数据录入】信息数据录入之254,137人,1人,¥100,圆满完成
【数据录入】信息数据录入之253,149人,1人,¥100,圆满完成
【数据录入】信息数据录入之252,269人,1人,¥300,圆满完成
【数据录入】信息数据录入之251,131人,1人,¥100,圆满完成
【数据录入】信息数据录入之250,119人,1人,¥100,圆满完成
【数据录入】信息数据录入之249,165人,1人,¥100,圆满完成
【数据录入】信息数据录入之248,113人,1人,¥100,圆满完成
【数据录入】信息数据录入之247,112人,1人,¥100,圆满完成
【数据录入】信息数据录入之246,207人,1人,¥3550,圆满完成
【数据录入】信息数据录入之245,226人,1人,¥2550,圆满完成
【文化艺术服务】要求原创的文化创作,981人,1人,¥2600,圆满完成
【数据录入】信息数据录入之244,208人,1人,¥3060,圆满完成
【数据录入】信息数据录入之243,240人,1人,¥1947,圆满完成
【数据录入】信息数据录入之242,5430人,1人,¥6120,圆满完成
【印刷出版】年会物料设计,516人,1人,¥7000,圆满完成
【数据录入】内部网站数据录入,334人,1人,¥500,圆满完成
【数据录入】信息数据录入之240,209人,1人,¥2900,圆满完成
【数据录入】信息数据录入之239,145人,1人,¥1900,圆满完成
【数据录入】信息数据录入之238,343人,1人,¥14,圆满完成
【家教辅导】初中一年级语文辅导,2185人,1人,¥40,圆满完成
【数据录入】信息数据录入之237,396人,1人,¥60,圆满完成
【数据录入】Excel信息录入之236,234人,1人,¥3000,圆满完成
【数据录入】信息数据录入之235,278人,1人,¥40,圆满完成
【数据录入】Excel信息录入之234,318人,1人,¥910,圆满完成
【数据录入】信息录入之233,292人,1人,¥40,圆满完成
【数据录入】4000个数据录入,697人,1人,¥820,圆满完成
【数据录入】10000个数据录入,282人,1人,¥100,圆满完成
,,,,
【数据录入】根据内容进行数据录入,269人,1人,¥121,圆满完成
【数据录入】简单数据录入,476人,1人,¥293,圆满完成
【数据录入】商务网站后台代理维护[七月],200人,1人,¥455,圆满完成
【教育培训】英语口语练习,990人,1人,¥20,圆满完成
【印刷出版】产品设计要简单大方,860人,1人,¥600,圆满完成
【文化艺术服务】服务费用,871人,1人,¥29087,圆满完成
【文化艺术服务】帮助,874人,1人,¥3005,圆满完成
【字幕翻译】翻译字幕制作,2126人,1人,¥20,圆满完成
【字幕翻译】翻译字幕文件,2383人,1人,¥150,圆满完成
,,,,
